,date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid,referendum_binary,effect_binary
1188,06.06.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1189.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138273/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-06-06,55.02353514,4.220094141,1.136179192,9.576367473,0.162311313,6161,0.076696165,70.11848726,1,0,1
1190,10.06.2022,Opening Ceremony,"Speech at the Opening Ceremony of Boğaziçi University Kandilli Science, Technology and Research Building",PresSpeech1191.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138334/bogazici-universitesi-kandilli-bilim-teknoloji-ve-arastirma-binasi-acilis-toreni-nde-yaptiklari-konusma,,2022-06-10,47.54829123,11.14413076,1.485884101,8.915304606,0.742942051,1346,0.234375,69.83655275,1,0,1
1198,27.06.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1199.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138527/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-06-27,50.85522297,7.635919365,1.985339035,5.192425168,1.374465486,6548,0.15015015,67.04337202,1,0,1
1201,18.07.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1202.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138768/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-07-18,53.0104712,8.289703316,1.745200698,6.762652705,0.0,4584,0.156378601,69.80802792,1,0,1
1202,22.07.2022,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony of 41 Works in 41 Months,PresSpeech1203.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138810/41-ayda-41-eser-toplu-acilis-toreni-nde-yaptiklari-konusma-,,2022-07-22,48.13108039,11.77675371,2.56016385,5.120327701,6.656426011,1953,0.244680851,74.24475166,1,0,1
1205,23.07.2022,Opening Ceremony,Speech at the Kayseri Mass Opening Ceremony,PresSpeech1206.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138884/kayseri-toplu-acilis-toreni-nde-yaptiklari-konusma,,2022-07-23,62.51497006,12.21556886,7.425149701,14.13173653,0.958083832,4175,0.195402299,97.24550898,1,0,1
1207,30.07.2022,Opening Ceremony,Speech at the Mass Opening Ceremony in Ordu,PresSpeech1208.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138891/ordu-da-toplu-acilis-toreni-nde-yaptiklari-konusma,,2022-07-30,53.34023822,14.24132574,8.803728638,8.285862248,5.95546349,3862,0.266990291,90.62661833,0,0,1
1208,01.08.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1209.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138901/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-08-01,58.75999136,5.61676388,2.1602938,4.10455822,2.37632318,4629,0.095588235,73.01793044,1,0,1
1209,06.08.2022,Opening Ceremony,Speech Delivered at the Kocaeli Collective Opening Ceremony,PresSpeech1210.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138956/kocaeli-toplu-acilis-toreni-nde-yaptiklari-konusma,,2022-08-06,56.32306057,8.501594049,18.59723698,12.22104145,0.797024442,3764,0.150943396,96.43995749,1,0,1
1213,11.08.2022,Opening Ceremony,Speech at the Opening Ceremony of 34 Hydroelectric Power Plants,PresSpeech1214.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/139068/34-hidroelektrik-santralin-acilis-toreni-nde-yaptiklari-konusma,,2022-08-11,55.55555556,8.417508418,7.744107744,7.744107744,2.356902357,2970,0.151515152,81.81818182,0,0,1
1215,12.08.2022,Opening Ceremony,Speech at the Opening Ceremony of the Ziraat Bank Library and Central Classroom Building of Istanbul Medeniyet University,PresSpeech1216.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/139074/istanbul-medeniyet-universitesi-ziraat-bankasi-kutuphanesi-ve-merkezi-derslik-binasi-acilis-toreni-nde-yaptiklari-konusma,,2022-08-12,50.3720664,11.44819691,4.579278764,5.724098454,6.2965083,1747,0.227272727,78.42014883,0,0,1
